EID,FORTARGET,PROB
Q54274,0,0.00028547112
Q54284,0,0.00031980302
Q54285,0,0.00018051668
Q54290,0,0.00026805393
Q54291,0,0.00027407552
Q54296,0,0.0003099269
Q54314,0,0.00035560044
Q54317,0,0.00029417977
Q54320,0,0.00048536263
Q54322,0,0.00037153982
Q54323,0,0.00021714135
Q54324,0,0.0003208016
Q54325,0,0.0002959983
Q54328,0,0.00028547112
Q54335,0,0.00026694604
Q54337,0,0.00028202307
Q54352,0,0.00028547112
Q54354,0,0.0002889608
Q54356,0,6.180895e-05
Q54357,0,0.00027796367
Q54366,0,0.0003944955
Q54378,0,0.00024519855
Q54385,0,7.2561605e-05
Q54388,0,0.00034032096
Q54396,0,0.00041510616
Q54397,0,0.0003045288
Q54398,0,0.00013371345
Q54401,0,0.00038698406
Q54418,0,0.0002752518
Q54424,0,0.000121337034
Q54426,0,0.00032354565
Q54427,0,0.0001621778
Q54433,0,0.00032354565
Q54439,0,0.0004139369
Q54442,0,0.00028596417
Q54444,0,1.2686636e-06
Q54461,0,0.00032451042
Q54466,0,0.00024378681
Q54470,0,0.00027796367
Q54474,0,0.00021543034
Q54477,0,0.00027455125
Q54478,0,0.00024137706
Q54480,0,0.00025551068
Q54483,0,0.00023688107
Q54491,0,0.00022355677
Q54496,0,0.00025249875
Q54509,0,0.00026694604
Q54510,0,0.00027861662
Q54511,0,0.00029075678
Q54515,0,0.0002977106
Q54517,0,4.1571795e-05
Q54518,0,0.000316104
Q54527,0,0.00024799068
Q54529,0,0.000308651
Q54539,0,0.00022060383
Q54541,0,0.00038054062
Q54542,0,0.00023132598
Q54545,0,0.00025601158
Q54565,0,0.0002889608
Q54567,0,0.00016589857
Q54576,0,0.00022647066
Q54592,0,0.00031865417
Q54598,0,0.00023970836
Q54600,0,0.00031163503
Q54601,0,0.00015630932
Q54604,0,0.00015851435
Q54606,0,0.000308651
Q54611,0,0.00024507724
Q54613,0,0.00025948064
Q54619,0,0.0002977106
Q54620,0,0.0004515587
Q54625,0,5.9080694e-06
Q54627,0,0.00012098582
Q54630,0,0.00013171829
Q54634,0,0.00031980302
Q54660,0,0.00047266742
Q54663,0,0.0002654327
Q54674,0,0.00019940127
Q54675,0,0.00023132598
Q54692,0,0.00025387594
Q54696,0,0.00032733235
Q54699,0,0.0002654327
Q54701,0,5.079291e-05
Q54712,0,0.00021913448
Q54724,0,0.00024243779
Q54725,0,0.00032354565
Q54735,0,0.00032733235
Q54753,0,0.0003171349
Q54766,0,0.000316104
Q54768,0,0.0003208016
Q54770,0,0.0003011192
Q54785,0,1.4972911e-05
Q54796,0,0.00032733235
Q54806,0,0.000316104
Q54812,0,0.0002536461
Q54816,0,2.6771373e-05
Q54818,0,0.00031351033
Q54821,0,0.00011861163
Q54828,0,0.00022436201
Q54829,0,5.2046184e-05
Q54831,0,0.0002654327
Q54838,0,0.00032354565
Q54842,0,0.00019058425
Q54845,0,0.00030638443
Q54847,0,0.00028202307
Q54848,0,0.00022133386
Q54850,0,0.000316104
Q54858,0,0.000308651
Q54863,0,0.00032354565
Q54865,0,0.00025601158
Q54868,0,0.00022173287
Q54871,0,0.000308651
Q54885,0,0.000308651
Q54888,0,0.0002752518
Q54891,0,0.00032733235
Q54894,0,0.0002719274
Q54896,0,0.0002977106
Q54897,0,0.00022702258
Q54907,0,3.9031296e-05
Q54909,0,0.00027796367
Q54910,0,0.0003049329
Q54913,0,0.00014794494
Q54917,0,0.0002132384
Q54932,0,0.0002654327
Q54933,0,0.00025249875
Q54936,0,0.00024519855
Q54937,0,0.0001597548
Q54938,0,0.000121092686
Q54955,0,0.0002654327
Q54969,0,0.00027133303
Q54982,0,1.9251387e-05
Q54991,0,0.00014373535
Q54993,0,0.00025387594
Q54994,0,0.00029249338
Q55006,0,0.00028547112
Q55017,0,0.0003470249
Q55018,0,0.00023408695
Q55021,0,0.00024519855
Q55022,0,0.00025387594
Q55025,0,0.000292615
Q55028,0,0.00025291948
Q55030,0,0.0003695387
Q55031,0,0.0003721009
Q55038,0,0.00023942535
Q55050,0,0.000292615
Q55052,0,0.0002977106
Q55053,0,0.00032354565
Q55057,0,0.00041510616
Q55063,0,0.00025855852
Q55067,0,0.00031351033
Q55070,0,0.00024985734
Q55072,0,0.00022323686
Q55075,0,0.00025249875
Q55079,0,0.00020549969
Q55087,0,0.00028547112
Q55098,0,0.0002994208
Q55100,0,0.00022060383
Q55107,0,0.00032354565
Q55114,0,0.00031980302
Q55120,0,0.0003171349
Q55124,0,0.00031290684
Q55127,0,0.00034800224
Q55130,0,0.000308651
Q55133,0,0.0002140283
Q55142,0,0.00026864288
Q55144,0,0.00035816402
Q55155,0,0.0002316862
Q55156,0,0.00029805675
Q55171,0,0.00030763485
Q55173,0,0.0002393667
Q55181,0,0.00032733235
Q55182,0,0.0001555724
Q55186,0,0.00025291948
Q55193,0,0.0002384037
Q55197,0,0.0002207105
Q55202,0,0.0003099269
Q55203,0,0.0003099269
Q55206,0,0.00028845706
Q55210,0,0.00022436201
Q55214,0,0.0002994208
Q55228,0,0.00030288243
Q55231,0,0.00022838078
Q55232,0,0.00015851435
Q55242,0,0.00025991295
Q55243,0,0.00025948064
Q55244,0,0.00020380128
Q55263,0,0.0003208016
Q55269,0,0.00032354565
Q55272,0,0.00018261648
Q55273,0,0.00029090873
Q55274,0,0.00021656656
Q55276,0,0.0002393667
Q55277,0,0.00023132598
Q55278,0,0.0003124144
Q55288,0,0.00028491588
Q55294,0,0.00023970836
Q55296,0,0.00038847513
Q55308,0,0.00032354565
Q55313,0,0.00031980302
Q55317,0,0.00024080696
Q55323,0,0.00020794672
Q55336,0,0.00022859777
Q55337,0,0.00032733235
Q55348,0,0.00028202307
Q55351,0,0.00031980302
Q55379,0,0.00027861662
Q55384,0,0.00024438745
Q55386,0,0.0003047702
Q55388,0,0.00026481465
Q55391,0,0.000121092686
Q55392,0,0.00026481465
Q55393,0,0.0003099269
Q55402,0,0.0003171349
Q55405,0,4.8789992e-05
Q55410,0,0.0002977106
Q55411,0,0.00032733235
Q55417,0,0.00024743544
Q55426,0,0.0003171349
Q55428,0,0.00032733235
Q55431,0,0.00018198046
Q55435,0,0.00027861662
Q55436,0,0.00028491588
Q55438,0,0.00024438745
Q55441,0,0.00018623855
Q55446,0,0.000279814
Q55452,0,0.00018409727
Q55457,0,0.0003049329
Q55459,0,0.00029249338
Q55460,0,0.00023132598
Q55471,0,0.00032354565
Q55472,0,0.00012272313
Q55474,0,0.0002752518
Q55475,0,0.0004243966
Q55477,0,0.00025090988
Q55480,0,0.00031980302
Q55481,0,0.00014217512
Q55483,0,0.00027796367
Q55489,0,0.00018623855
Q55506,0,0.00017700571
Q55517,0,0.00031980302
Q55522,0,0.0003281335
Q55525,0,0.000316104
Q55527,0,0.0003540471
Q55529,0,0.00042306772
Q55538,0,0.0003208016
Q55540,0,0.00025948064
Q55549,0,0.00032733235
Q55554,0,0.00041055374
Q55555,0,0.0003124144
Q55557,0,0.00010217146
Q55566,0,0.00022355677
Q55571,0,0.00025687664
Q55577,0,0.00029968863
Q55583,0,0.00027796367
Q55588,0,0.00018409727
Q55591,0,6.882389e-05
Q55592,0,0.00026785157
Q55595,0,5.4575743e-05
Q55598,0,0.00023507822
Q55600,0,0.00023688107
Q55601,0,0.0002026356
Q55613,0,2.7893598e-06
Q55614,0,6.180895e-05
Q55617,0,0.00022859777
Q55620,0,0.000316104
Q55621,0,0.000308651
Q55635,0,0.0003049329
Q55636,0,0.00017577472
Q55637,0,0.00037629995
Q55643,0,0.00031351033
Q55648,0,0.0002616427
Q55653,0,0.0002384037
Q55654,0,0.00017037413
Q55657,0,0.000292615
Q55661,0,0.000316104
Q55669,0,0.00022407727
Q55679,0,0.00019813057
Q55681,0,0.00020192353
Q55693,0,0.000197076
Q55694,0,0.00018198046
Q55695,0,0.0003049329
Q55703,0,0.00041055374
Q55706,0,0.00031351033
Q55719,0,0.00018840507
Q55723,0,0.00038916717
Q55724,0,0.0003665415
Q55730,0,0.00010551144
Q55732,0,0.000119614764
Q55735,0,0.00019940127
Q55740,0,0.00031351033
Q55746,0,0.00028131274
Q55751,0,0.0003721009
Q55752,0,0.00027118073
Q55753,0,0.00025948064
Q55758,0,0.00022355677
Q55762,0,0.0002616427
Q55769,0,0.00032733235
Q55770,0,0.00024438745
Q55788,0,0.00020905862
Q55791,0,0.00026785157
Q55792,0,0.00013759585
Q55803,0,0.0002719274
Q55806,0,0.00024256935
Q55809,0,0.00026805393
Q55810,0,0.00031980302
Q55812,0,0.00031109358
Q55822,0,0.00021235923
Q55827,0,0.00025948064
Q55829,0,0.00023688107
Q55836,0,0.00040247446
Q55840,0,0.0002654327
Q55844,0,0.00030288243
Q55850,0,0.0002977106
Q55854,0,0.0002752518
Q55861,0,0.00028202307
Q55875,0,0.00030638443
Q55877,0,0.00020417044
Q55880,0,0.00028547112
Q55887,0,0.00031980302
Q55888,0,0.0003099269
Q55897,0,0.00022647066
Q55898,0,0.0004679084
Q55901,0,0.00030288243
Q55902,0,0.00023688107
Q55920,0,0.00031980302
Q55923,0,0.0001512799
Q55933,0,0.00029249338
Q55935,0,0.0002259011
Q55941,0,0.00032354565
Q55950,0,0.0002977106
Q55962,0,0.0002259011
Q55972,0,0.00026456328
Q55977,0,0.0002752518
Q55989,0,0.00043906248
Q55997,0,0.00028491588
Q56005,0,0.0003208016
Q56010,0,0.00022970156
Q56027,0,0.00032354565
Q56042,0,0.00013816381
Q56050,0,0.0003171349
Q56057,0,0.00027455125
Q56070,0,0.0003049329
Q56074,0,0.00026938462
Q56075,0,2.1242868e-05
Q56080,0,0.00021543034
Q56089,0,0.00027133303
Q56092,0,0.0002565591
Q56094,0,0.00018261648
Q56100,0,0.00030638443
Q56104,0,0.00014794494
Q56111,0,0.00030638443
Q56114,0,0.00039798883
Q56116,0,0.00026785157
Q56125,0,0.0002259011
Q56138,0,0.00024985734
Q56140,0,0.0003208016
Q56142,0,0.00026864288
Q56143,0,0.0002654327
Q56146,0,0.0002581078
Q56157,0,0.00025249875
Q56164,0,0.00016159324
Q56168,0,0.0004139369
Q56170,0,0.0002752518
Q56173,0,0.0003208016
Q56174,0,0.00028547112
Q56175,0,0.0002581078
Q56179,0,0.00031351033
Q56180,0,0.00015851435
Q56181,0,0.00019321227
Q56187,0,0.00026298544
Q56189,0,0.00025687664
Q56194,0,0.0001920216
Q56198,0,0.00027796367
Q56200,0,0.00050152576
Q56202,0,0.00023947719
Q56208,0,0.00023408695
Q56210,0,0.00037132276
Q56211,0,0.00029249338
Q56213,0,0.00027164887
Q56218,0,6.785531e-07
Q56220,0,0.00030638443
Q56222,0,0.0002959983
Q56224,0,0.00014794494
Q56233,0,0.00026785157
Q56234,0,0.00028202307
Q56238,0,0.0002977106
Q56241,0,0.000308651
Q56243,0,3.2333126e-05
Q56244,0,0.00025387594
Q56245,0,0.00032354565
Q56249,0,0.0002977106
Q56251,0,0.000308651
Q56254,0,0.0002654327
Q56255,0,0.00017781938
Q56259,0,0.0002873413
Q56269,0,0.000308651
Q56278,0,0.00032733235
Q56280,0,0.0002752518
Q56289,0,0.00029249338
Q56294,0,0.0003924703
Q56297,0,0.00022970156
Q56303,0,0.0003208016
Q56305,0,0.000308651
Q56309,0,0.00021543034
Q56312,0,0.0002581078
Q56318,0,9.216081e-05
Q56321,0,0.00021543034
Q56322,0,0.00011694767
Q56328,0,0.00025249875
Q56335,0,0.00040023396
Q56346,0,0.0003208016
Q56351,0,0.0002977106
Q56357,0,0.00031351033
Q56373,0,0.0002654327
Q56374,0,0.00022323686
Q56375,0,0.0002269423
Q56378,0,0.00027801187
Q56379,0,0.00016144755
Q56393,0,0.00030125934
Q56395,0,0.00027465203
Q56402,0,0.00022173287
Q56403,0,0.00022904546
Q56413,0,4.005181e-05
Q56417,0,0.0002536708
Q56419,0,0.000316104
Q56421,0,0.0002259011
Q56425,0,0.00031351033
Q56434,0,0.0003049329
Q56436,0,0.000308651
Q56437,0,0.00025914144
Q56442,0,0.000316104
Q56447,0,0.000308651
Q56450,0,0.00021970124
Q56455,0,0.00020030545
Q56462,0,0.00037080343
Q56468,0,0.00031351033
Q56472,0,0.0002140283
Q56473,0,0.00022060383
Q56474,0,0.000308651
Q56475,0,0.00017175567
Q56478,0,0.00022060383
Q56486,0,0.0002977106
Q56490,0,0.00012697703
Q56504,0,0.00011119684
Q56506,0,0.0002977106
Q56510,0,0.0002468035
Q56513,0,0.0002719274
Q56517,0,0.00032733235
Q56525,0,0.0002654327
Q56542,0,0.00035564692
Q56557,0,0.00025948064
Q56562,0,0.00031351033
Q56571,0,0.00031351033
Q56573,0,0.0005220623
Q56574,0,0.00031351033
Q56576,0,0.00023688107
Q56595,0,0.00025090988
Q56606,0,0.000385773
Q56622,0,0.00031980302
Q56633,0,0.00022323686
Q56642,0,0.00022323686
Q56653,0,0.0002977106
Q56655,0,0.00017781938
Q56657,0,0.00022323686
Q56664,0,0.00031980302
Q56669,0,0.00036072943
Q56672,0,0.00018491501
Q56674,0,0.0002616427
Q56682,0,0.00027609052
Q56691,0,0.00026805393
Q56710,0,0.00017342504
Q56711,0,0.00013610226
Q56740,0,0.00011711304
Q56744,0,0.00031212415
Q56745,0,0.00032733235
Q56748,0,0.00030638443
Q56749,0,0.0002654327
Q56750,0,5.8770052e-05
Q56752,0,0.00026131535
Q56754,0,0.00028547112
Q56756,0,1.9423756e-05
Q56757,0,0.00032733235
Q56769,0,0.00024799068
Q56785,0,0.00025991295
Q56801,0,0.000316104
Q56803,0,0.00015851435
Q56806,0,0.00032354565
Q56814,0,0.0002624354
Q56819,0,0.00032733235
Q56822,0,0.0003171349
Q56823,0,0.0002259011
Q56849,0,0.0002889608
Q56860,0,0.000316104
Q56863,0,0.00024871787
Q56864,0,0.00018840507
Q56866,0,0.00025493884
Q56871,0,0.0003049329
Q56874,0,0.00034891994
Q56877,0,0.0002977106
Q56879,0,0.00032733235
Q56880,0,0.0002269317
Q56883,0,0.00031980302
Q56885,0,0.0003124144
Q56887,0,0.000401594
Q56897,0,0.00039135138
Q56904,0,0.0003049329
Q56908,0,0.0003049329
Q56916,0,0.0002959983
Q56919,0,0.00033503823
Q56920,0,0.00023232838
Q56921,0,0.00025948064
Q56923,0,0.0002752518
Q56934,0,0.0004243966
Q56941,0,0.00026785157
Q56943,0,0.00019731272
Q56945,0,4.1571795e-05
Q56951,0,0.00011727196
Q56963,0,0.00028202307
Q56964,0,0.00031980302
Q56986,0,0.00023232838
Q56987,0,0.00013910569
Q56991,0,0.0003368431
Q56999,0,0.0003124144
Q57009,0,0.00037629995
Q57011,0,0.00014217512
Q57020,0,0.00014794494
Q57048,0,0.00031980302
Q57059,0,0.00029249338
Q57067,0,0.00022173287
Q57069,0,0.00032733235
Q57070,0,0.00041510616
Q57082,0,0.00024743544
Q57092,0,0.000118424694
Q57094,0,0.0003049329
Q57104,0,0.00021656656
Q57107,0,0.00032733235
Q57125,0,0.00032733235
Q57128,0,0.0002316862
Q57133,0,0.00011066963
Q57135,0,0.00022859777
Q57146,0,0.0002565591
Q57177,0,0.00027796367
Q57181,0,0.00024840556
Q57182,0,0.00032354565
Q57183,0,0.0002259011
Q57185,0,0.00026864288
Q57193,0,0.00012412494
Q57197,0,0.0002719274
Q57201,0,0.00031980302
Q57204,0,0.00031351033
Q57208,0,0.00017988782
Q57219,0,0.00036755644
Q57221,0,0.0002752518
Q57223,0,0.00031351033
Q57236,0,1.937961e-05
Q57241,0,0.00017577472
Q57242,0,0.00047266742
Q57244,0,0.0002719274
Q57250,0,0.0002384037
Q57257,0,0.0002602467
Q57259,0,0.00028180235
Q57263,0,0.00027164887
Q57264,0,0.00032914703
Q57265,0,0.00022859777
Q57278,0,0.00024438745
Q57280,0,0.00027465203
Q57285,0,0.0002654327
Q57293,0,0.00027861662
Q57301,0,0.00023688107
Q57316,0,0.00022687197
Q57322,0,0.0003171349
Q57326,0,0.00024743544
Q57329,0,0.00028202307
Q57334,0,0.00018840507
Q57336,0,0.00023793931
Q57349,0,0.00044406296
Q57350,0,0.00023132598
Q57364,0,0.0002977106
Q57377,0,0.0002624354
Q57384,0,6.8203204e-05
Q57389,0,0.0001431236
Q57393,0,0.0002654327
Q57405,0,0.00028547112
Q57410,0,0.00025601158
Q57416,0,0.0002269423
Q57421,0,0.00024985734
Q57422,0,0.00028202307
Q57439,0,0.0001406321
Q57445,0,0.00028202307
Q57449,0,0.00033116306
Q57456,0,0.00018261648
Q57459,0,0.00026298544
Q57460,0,0.00020000145
Q57462,0,0.0002889608
Q57463,0,0.00031351033
Q57470,0,0.0002487537
Q57471,0,0.00020380128
Q57473,0,0.0002297147
Q57480,0,0.00038054062
Q57481,0,0.00023905741
Q57485,0,0.00032733235
Q57493,0,0.000292615
Q57495,0,0.0003049329
Q57510,0,0.00027861662
Q57514,0,0.00013171829
Q57516,0,0.0002654327
Q57518,0,0.00022146727
Q57523,0,0.00031980302
Q57529,0,0.00031351033
Q57531,0,0.00031290684
Q57536,0,0.0002654327
Q57538,0,0.00040931808
Q57539,0,0.00037511482
Q57543,0,0.0003623281
Q57550,0,0.00027796367
Q57552,0,0.0002624354
Q57554,0,0.00027796367
Q57563,0,0.00031980302
Q57568,0,1.3519954e-05
Q57580,0,0.00021644951
Q57583,0,0.00031351033
Q57584,0,0.0002616427
Q57586,0,0.00037629995
Q57590,0,0.00032733235
Q57593,0,0.00027796367
Q57594,0,0.00022060383
Q57597,0,0.00032354565
Q57599,0,0.0002297147
Q57601,0,0.00027801187
Q57612,0,0.00020417044
Q57613,0,0.000401594
Q57617,0,0.00018725386
Q57618,0,3.6897465e-05
Q57619,0,0.00020806512
Q57642,0,0.0002752518
Q57650,0,0.0002752518
Q57656,0,0.000308651
Q57658,0,0.0003171349
Q57680,0,0.00019876556
Q57682,0,3.6742866e-05
Q57684,0,0.0002889608
Q57689,0,0.0002505976
Q57695,0,0.00031351033
Q57696,0,0.0003099269
Q57698,0,0.00018051668
Q57700,0,0.00031351033
Q57703,0,0.00025387594
Q57704,0,0.00032354565
Q57706,0,0.0002026356
Q57709,0,0.00025687664
Q57711,0,0.00030288243
Q57713,0,0.00026785157
Q57719,0,0.00022323686
Q57741,0,0.00028202307
Q57746,0,0.00031626347
Q57748,0,0.00032733235
Q57752,0,1.0155382e-05
Q57755,0,0.0002977106
Q57756,0,0.00041510616
Q57761,0,0.00011038358
Q57771,0,1.6459328e-05
Q57773,0,0.00031980302
Q57774,0,1.43226225e-05
Q57776,0,0.00031980302
Q57779,0,0.0004563877
Q57780,0,0.00032354565
Q57802,0,0.00017577472
Q57806,0,0.00035156612
Q57823,0,0.0002994208
Q57826,0,0.00021037836
Q57831,0,0.0002581078
Q57833,0,0.00023132598
Q57835,0,0.000292615
Q57836,0,0.00031980302
Q57844,0,0.00032354565
Q57846,0,0.00026883223
Q57848,0,0.00031163503
Q57861,0,0.00039277464
Q57862,0,0.000266094
Q57865,0,0.00028042236
Q57867,0,0.00031980302
Q57873,0,0.00028547112
Q57892,0,0.0002384037
Q57893,0,0.00028202307
Q57897,0,0.00037947664
Q57898,0,0.00017638924
Q57904,0,0.00025249875
Q57906,0,0.0002468035
Q57911,0,0.0003124144
Q57913,0,0.00027801187
Q57916,0,0.0002370094
Q57922,0,0.00016210531
Q57928,0,0.00027801187
Q57929,0,0.0002719274
Q57934,0,0.0002624354
Q57941,0,0.0002393667
Q57942,0,0.00022355677
Q57948,0,0.00027455125
Q57949,0,0.0002297147
Q57954,0,0.00028202307
Q57960,0,0.00018840507
Q57962,0,0.00032733235
Q57979,0,0.0003099269
Q57991,0,0.0003171349
Q57996,0,0.00017257304
Q58002,0,0.00025291948
Q58006,0,0.00031980302
Q58012,0,0.0002654327
Q58016,0,0.00031980302
Q58023,0,0.00031980302
Q58024,0,0.00018198046
Q58028,0,2.3548462e-05
Q58032,0,0.0003208016
Q58033,0,0.0003171349
Q58036,0,0.00032733235
Q58043,0,0.00022414414
Q58046,0,0.00037629995
Q58068,0,0.00035816402
Q58073,0,0.00032733235
Q58084,0,0.00022687197
Q58086,0,0.000316104
Q58092,0,0.0003470249
Q58093,0,0.00025916516
Q58095,0,0.0002505976
Q58097,0,0.00032733235
Q58102,0,0.00025948064
Q58117,0,7.183518e-05
Q58118,0,0.00021913448
Q58119,0,0.00015839875
Q58125,0,0.00013371345
Q58127,0,0.0002889608
Q58132,0,0.000316104
Q58136,0,0.0003049329
Q58141,0,0.00015313835
Q58142,0,0.00027861662
Q58144,0,0.00024871787
Q58158,0,0.0002370094
Q58159,0,0.00030288243
Q58161,0,0.00026298544
Q58164,0,4.1571795e-05
Q58166,0,0.00041510616
Q58176,0,0.0002654327
Q58191,0,0.0002452039
Q58193,0,0.00024080696
Q58199,0,0.00027465203
Q58202,0,0.00024378681
Q58204,0,0.00020192988
Q58211,0,0.00032733235
Q58214,0,0.00025180928
Q58222,0,0.00020904129
Q58227,0,0.00012048041
Q58230,0,0.00018051668
Q58231,0,0.00025948064
Q58234,0,5.5873676e-05
Q58237,0,0.00023688107
Q58238,0,0.00022392669
Q58240,0,0.000316104
Q58247,0,0.00015851435
Q58252,0,0.0003067211
Q58265,0,0.00019278955
Q58275,0,0.00023104977
Q58278,0,0.000308651
Q58287,0,0.00028202307
Q58292,0,0.00031980302
Q58295,0,0.00016320072
Q58309,0,0.0003208016
Q58313,0,0.0002719274
Q58318,0,9.706189e-05
Q58320,0,0.00017175567
Q58322,0,2.1242868e-05
Q58326,0,0.00028491588
Q58333,0,0.0003944955
Q58339,0,0.00021589796
Q58349,0,0.00019731236
Q58353,0,0.0002616427
Q58361,0,0.00025387594
Q58362,0,0.0002654327
Q58367,0,0.000316104
Q58386,0,3.9449056e-05
Q58388,0,0.00041970992
Q58390,0,0.00021543034
Q58395,0,5.9874794e-05
Q58397,0,0.00023688107
Q58402,0,0.00023132598
Q58413,0,0.0004243966
Q58415,0,0.00018198046
Q58426,0,0.00029249338
Q58428,0,0.0002977106
Q58430,0,0.00028547112
Q58436,0,0.0003171349
Q58437,0,0.0002719274
Q58441,0,4.3646127e-05
Q58461,0,0.00035950777
Q58462,0,0.00027133303
Q58463,0,0.0001597548
Q58468,0,0.0002536461
Q58477,0,0.00025991295
Q58478,0,0.0003124144
Q58479,0,0.0002959983
Q58480,0,0.00026805393
Q58484,0,0.0002487537
Q58488,0,0.0002384037
Q58490,0,0.00014520176
Q58500,0,0.00035585684
Q58506,0,0.00031980302
Q58508,0,0.00021253242
Q58514,0,0.0003756344
Q58520,0,9.043531e-05
Q58539,0,0.00025687664
Q58540,0,0.00029968863
Q58541,0,0.00024238392
Q58542,0,0.00037947664
Q58552,0,0.00032733235
Q58556,0,0.00026938462
Q58561,0,0.0002719274
Q58568,0,0.0003099269
Q58573,0,0.00018198046
Q58575,0,0.00028547112
Q58579,0,0.00018409727
Q58583,0,0.0003049329
Q58588,0,0.00015629113
Q58592,0,0.00023132598
Q58595,0,0.0004186079
Q58597,0,0.00041055374
Q58600,0,0.00032354565
Q58609,0,0.00020659142
Q58610,0,0.00025687664
Q58638,0,0.000316104
Q58643,0,0.00022060383
Q58645,0,0.0002316862
Q58646,0,0.0002654327
Q58650,0,0.00018409727
Q58657,0,0.00024519855
Q58659,0,0.0002719274
Q58665,0,0.0002259011
Q58671,0,0.00027164887
Q58682,0,0.00031351033
Q58702,0,0.00027133303
Q58709,0,0.00025687664
Q58710,0,0.00040247446
Q58712,0,0.0003049329
Q58717,0,0.00025687664
Q58718,0,0.00027861662
Q58724,0,0.00023132598
Q58734,0,0.00023507465
Q58739,0,0.0002977106
Q58740,0,0.0003281335
Q58743,0,0.00031351033
Q58747,0,0.00018051668
Q58750,0,0.0002581078
Q58756,0,0.00026785157
Q58758,0,0.000316104
Q58760,0,0.0002581078
Q58763,0,0.00014520176
Q58764,0,0.00030288243
Q58768,0,0.00030858954
Q58780,0,0.00033503823
Q58789,0,0.00015737143
Q58790,0,0.00026805393
Q58806,0,0.00027465203
Q58807,0,0.0002977106
Q58811,0,0.0003470249
Q58813,0,0.00029407738
Q58818,0,0.000308651
Q58820,0,0.00019347534
Q58839,0,0.00025249875
Q58843,0,0.0003320511
Q58845,0,0.00021543034
Q58849,0,0.00016197859
Q58854,0,0.00040605076
Q58863,0,0.0002393667
Q58864,0,0.00013226224
Q58867,0,0.00023123027
Q58888,0,0.000308651
Q58897,0,0.0002977106
Q58898,0,0.0003049329
Q58901,0,0.00013171829
Q58915,0,0.00028547112
Q58930,0,0.0003049329
Q58934,0,0.00028596417
Q58943,0,0.00022407727
Q58952,0,0.00026805393
Q58957,0,0.0003042145
Q58961,0,0.0002654327
Q58966,0,0.00038388872
Q58971,0,0.0002889608
Q58972,0,0.00033410938
Q58982,0,0.0001568483
Q58985,0,0.00029249338
Q59001,0,0.0002393667
Q59004,0,7.1922994e-05
Q59011,0,0.00014458073
Q59015,0,0.00026785157
Q59016,0,0.00026785157
Q59017,0,0.0003124144
Q59019,0,4.329174e-05
Q59020,0,0.0003099269
Q59021,0,0.0003171349
Q59024,0,0.00031980302
Q59041,0,0.0003099269
Q59043,0,0.00045751058
Q59045,0,0.0003099269
Q59050,0,0.000308651
Q59057,0,0.00028202307
Q59061,0,0.0002654327
Q59062,0,0.00041970992
Q59063,0,0.0083817765
Q59067,0,0.0002654327
Q59079,0,0.00025948064
Q59082,0,0.00014373535
Q59090,0,0.00027133303
Q59091,0,0.0003171349
Q59096,0,0.0002269423
Q59097,0,0.0002624354
Q59100,0,0.00025855852
Q59105,0,0.00025493884
Q59110,0,0.00015919124
Q59114,0,0.0003208016
Q59141,0,0.00026785157
Q59147,0,0.00026864288
Q59165,0,0.00024649524
Q59166,0,0.0004794279
Q59169,0,0.00011727196
Q59175,0,9.334457e-05
Q59177,0,0.000308651
Q59181,0,0.0002654327
Q59183,0,0.0002719274
Q59186,0,0.0002977106
Q59198,0,0.0003047702
Q59200,0,0.00031980302
Q59202,0,0.00022859777
Q59208,0,0.00027861662
Q59218,0,0.00022173287
Q59220,0,0.0002719274
Q59221,0,0.0002719274
Q59227,0,0.0003171349
Q59235,0,0.00031980302
Q59241,0,0.00037511482
Q59243,0,0.00015802281
Q59248,0,0.00021800186
Q59263,0,1.9408148e-05
Q59265,0,0.0003679719
Q59267,0,0.0001985625
Q59268,0,0.00024256935
Q59270,0,0.00019960804
Q59272,0,0.00031351033
Q59274,0,0.00028547112
Q59281,0,0.00030288243
Q59284,0,0.00037511482
Q59288,0,0.00019525182
Q59292,0,0.00011861163
Q59296,0,0.0005220623
Q59297,0,0.0002581078
Q59303,0,0.00024243779
Q59306,0,3.4409712e-08
Q59308,0,0.000316104
Q59318,0,0.00024256935
Q59324,0,0.00032733235
Q59338,0,0.00012940643
Q59341,0,0.00023793931
Q59344,0,0.000308651
Q59348,0,0.0002719274
Q59350,0,0.000316104
Q59354,0,9.1499845e-05
Q59358,0,0.00025601158
Q59359,0,0.00027455125
Q59374,0,0.000308651
Q59376,0,0.00016150606
Q59380,0,0.00038916717
Q59381,0,0.00031980302
Q59382,0,0.00041510616
Q59385,0,0.00026805393
Q59387,0,0.00018261648
Q59390,0,0.00031351033
Q59398,0,0.0003208016
Q59404,0,0.0003171349
Q59426,0,0.0002977106
Q59428,0,0.0002505214
Q59430,0,0.00030638443
Q59438,0,0.00027455125
Q59440,0,0.0002752518
Q59441,0,4.0424293e-05
Q59443,0,0.00016782836
Q59447,0,0.00016506607
Q59449,0,0.00032733235
Q59451,0,0.00016381766
Q59453,0,0.00018198046
Q59454,0,0.0002654327
Q59465,0,0.0002316862
Q59467,0,0.0002977106
Q59469,0,0.0002370094
Q59470,0,0.0002620971
Q59487,0,0.00013666418
Q59498,0,0.00021890707
Q59504,0,0.000316104
Q59508,0,0.00038054062
